Région;Ancienne région;Grande catégorie de mesures;Catégorie / détail AG;﻿Année;Code région;Code ancienne région;Code grande catégorie de mesures;Code catégorie détail AG;Montant des exonérations
Nouvelle-Aquitaine;Poitou-Charentes;1_Allégements généraux;11_Réduction générale sur les bas salaires;2021;75;54;1;11;799896612.23
Nouvelle-Aquitaine;Poitou-Charentes;1_Allégements généraux;11_Réduction générale sur les bas salaires;2022;75;54;1;11;931091768.84
Nouvelle-Aquitaine;Poitou-Charentes;1_Allégements généraux;12_Aide à la RTT;2004;75;54;1;12;269364186.0
Nouvelle-Aquitaine;Poitou-Charentes;1_Allégements généraux;12_Aide à la RTT;2005;75;54;1;12;175584140.0
Nouvelle-Aquitaine;Poitou-Charentes;1_Allégements généraux;12_Aide à la RTT;2007;75;54;1;12;25238.0
Nouvelle-Aquitaine;Poitou-Charentes;1_Allégements généraux;13_Exonération Heures supplémentaires;2009;75;54;1;13;63683812.0
Nouvelle-Aquitaine;Poitou-Charentes;1_Allégements généraux;13_Exonération Heures supplémentaires;2016;75;54;1;13;11189350.0
Nouvelle-Aquitaine;Poitou-Charentes;1_Allégements généraux;13_Exonération Heures supplémentaires;2018;75;54;1;13;12275487.0
Nouvelle-Aquitaine;Poitou-Charentes;1_Allégements généraux;13_Exonération Heures supplémentaires;2020;75;54;1;13;44461657.0
Nouvelle-Aquitaine;Poitou-Charentes;1_Allégements généraux;13_Exonération Heures supplémentaires;2021;75;54;1;13;51813790.0
Nouvelle-Aquitaine;Poitou-Charentes;1_Allégements généraux;14_Crédit d'impôt compétitivité emploi;2014;75;54;1;14;436935689.76
Nouvelle-Aquitaine;Poitou-Charentes;1_Allégements généraux;15_Réduction des cotisations famille;2017;75;54;1;15;161360219.27
Nouvelle-Aquitaine;Poitou-Charentes;1_Allégements généraux;15_Réduction des cotisations famille;2018;75;54;1;15;165028352.89
Nouvelle-Aquitaine;Poitou-Charentes;1_Allégements généraux;16_Réduction des cotisations maladie;2021;75;54;1;16;532505782.47
Nouvelle-Aquitaine;Poitou-Charentes;1_Allégements généraux;16_Réduction des cotisations maladie;2023;75;54;1;16;615957142.45
Nouvelle-Aquitaine;Poitou-Charentes;1_Allégements généraux;19_Autres allégements généraux;2004;75;54;1;19;16273.0
Nouvelle-Aquitaine;Poitou-Charentes;1_Allégements généraux;19_Autres allégements généraux;2006;75;54;1;19;41661.0
Nouvelle-Aquitaine;Poitou-Charentes;1_Allégements généraux;19_Autres allégements généraux;2016;75;54;1;19;1103605.0
Nouvelle-Aquitaine;Poitou-Charentes;1_Allégements généraux;19_Autres allégements généraux;2017;75;54;1;19;1250800.0
Nouvelle-Aquitaine;Poitou-Charentes;1_Allégements généraux;19_Autres allégements généraux;2022;75;54;1;19;911422.0
Nouvelle-Aquitaine;Poitou-Charentes;1_Allégements généraux;19_Autres allégements généraux;2023;75;54;1;19;908978.0
Nouvelle-Aquitaine;Poitou-Charentes;2_Mesures en faveur de contrats particuliers;20_Mesures en faveur de contrats particuliers;2011;75;54;2;20;41395858.0
Nouvelle-Aquitaine;Poitou-Charentes;2_Mesures en faveur de contrats particuliers;20_Mesures en faveur de contrats particuliers;2013;75;54;2;20;43357654.0
Nouvelle-Aquitaine;Poitou-Charentes;2_Mesures en faveur de contrats particuliers;20_Mesures en faveur de contrats particuliers;2014;75;54;2;20;46760072.0
Nouvelle-Aquitaine;Poitou-Charentes;2_Mesures en faveur de contrats particuliers;20_Mesures en faveur de contrats particuliers;2018;75;54;2;20;40093216.0
Nouvelle-Aquitaine;Poitou-Charentes;2_Mesures en faveur de contrats particuliers;20_Mesures en faveur de contrats particuliers;2020;75;54;2;20;9717962.0
Nouvelle-Aquitaine;Poitou-Charentes;2_Mesures en faveur de contrats particuliers;20_Mesures en faveur de contrats particuliers;2022;75;54;2;20;17004057.0
Nouvelle-Aquitaine;Poitou-Charentes;3_Mesures en faveur de zones particulières;30_Mesures en faveur de zones particulières;2006;75;54;3;30;9229160.0
Nouvelle-Aquitaine;Poitou-Charentes;3_Mesures en faveur de zones particulières;30_Mesures en faveur de zones particulières;2007;75;54;3;30;10780083.0
Nouvelle-Aquitaine;Poitou-Charentes;3_Mesures en faveur de zones particulières;30_Mesures en faveur de zones particulières;2009;75;54;3;30;8503489.0
Nouvelle-Aquitaine;Poitou-Charentes;3_Mesures en faveur de zones particulières;30_Mesures en faveur de zones particulières;2012;75;54;3;30;6451121.0
Nouvelle-Aquitaine;Poitou-Charentes;3_Mesures en faveur de zones particulières;30_Mesures en faveur de zones particulières;2021;75;54;3;30;2820140.0
Nouvelle-Aquitaine;Poitou-Charentes;3_Mesures en faveur de zones particulières;30_Mesures en faveur de zones particulières;2022;75;54;3;30;2980891.0
Nouvelle-Aquitaine;Poitou-Charentes;4_Mesures en faveur de secteurs particuliers;40_Mesures en faveur de secteurs particuliers;2010;75;54;4;40;24479668.0
Nouvelle-Aquitaine;Poitou-Charentes;4_Mesures en faveur de secteurs particuliers;40_Mesures en faveur de secteurs particuliers;2018;75;54;4;40;19737644.0
Nouvelle-Aquitaine;Poitou-Charentes;4_Mesures en faveur de secteurs particuliers;40_Mesures en faveur de secteurs particuliers;2021;75;54;4;40;19973701.0
Nouvelle-Aquitaine;Poitou-Charentes;4_Mesures en faveur de secteurs particuliers;40_Mesures en faveur de secteurs particuliers;2022;75;54;4;40;18703108.0
Nouvelle-Aquitaine;Poitou-Charentes;9_Autres mesures;90_Autres mesures;2022;75;54;9;90;619367.0
Nouvelle-Aquitaine;Aquitaine;1_Allégements généraux;11_Réduction générale sur les bas salaires;2004;75;72;1;11;337708912.0
Nouvelle-Aquitaine;Aquitaine;1_Allégements généraux;11_Réduction générale sur les bas salaires;2006;75;72;1;11;977224585.0
Nouvelle-Aquitaine;Aquitaine;1_Allégements généraux;11_Réduction générale sur les bas salaires;2008;75;72;1;11;1085962251.0
Nouvelle-Aquitaine;Aquitaine;1_Allégements généraux;11_Réduction générale sur les bas salaires;2009;75;72;1;11;1077737549.0
Nouvelle-Aquitaine;Aquitaine;1_Allégements généraux;11_Réduction générale sur les bas salaires;2010;75;72;1;11;1085115850.0
Nouvelle-Aquitaine;Aquitaine;1_Allégements généraux;11_Réduction générale sur les bas salaires;2011;75;72;1;11;1014791383.0
Nouvelle-Aquitaine;Aquitaine;1_Allégements généraux;11_Réduction générale sur les bas salaires;2016;75;72;1;11;1129228806.0
Nouvelle-Aquitaine;Aquitaine;1_Allégements généraux;11_Réduction générale sur les bas salaires;2020;75;72;1;11;1361963333.6
Nouvelle-Aquitaine;Aquitaine;1_Allégements généraux;11_Réduction générale sur les bas salaires;2023;75;72;1;11;2042521932.3
Nouvelle-Aquitaine;Aquitaine;1_Allégements généraux;12_Aide à la RTT;2005;75;72;1;12;323192505.0
Nouvelle-Aquitaine;Aquitaine;1_Allégements généraux;13_Exonération Heures supplémentaires;2008;75;72;1;13;132908104.0
Nouvelle-Aquitaine;Aquitaine;1_Allégements généraux;13_Exonération Heures supplémentaires;2009;75;72;1;13;132066787.0
Nouvelle-Aquitaine;Aquitaine;1_Allégements généraux;13_Exonération Heures supplémentaires;2014;75;72;1;13;24726471.0
Nouvelle-Aquitaine;Aquitaine;1_Allégements généraux;13_Exonération Heures supplémentaires;2018;75;72;1;13;28343169.0
Nouvelle-Aquitaine;Aquitaine;1_Allégements généraux;13_Exonération Heures supplémentaires;2020;75;72;1;13;99797462.0
Nouvelle-Aquitaine;Aquitaine;1_Allégements généraux;13_Exonération Heures supplémentaires;2022;75;72;1;13;132609658.0
Nouvelle-Aquitaine;Aquitaine;1_Allégements généraux;14_Crédit d'impôt compétitivité emploi;2015;75;72;1;14;842668657.81
Nouvelle-Aquitaine;Aquitaine;1_Allégements généraux;14_Crédit d'impôt compétitivité emploi;2016;75;72;1;14;868201473.9
Nouvelle-Aquitaine;Aquitaine;1_Allégements généraux;14_Crédit d'impôt compétitivité emploi;2018;75;72;1;14;928482542.4
Nouvelle-Aquitaine;Aquitaine;1_Allégements généraux;15_Réduction des cotisations famille;2017;75;72;1;15;331487971.33
Nouvelle-Aquitaine;Aquitaine;1_Allégements généraux;15_Réduction des cotisations famille;2018;75;72;1;15;342445686.13
Nouvelle-Aquitaine;Aquitaine;1_Allégements généraux;15_Réduction des cotisations famille;2020;75;72;1;15;345415471.28
Nouvelle-Aquitaine;Aquitaine;1_Allégements généraux;16_Réduction des cotisations maladie;2020;75;72;1;16;994228307.84
Nouvelle-Aquitaine;Aquitaine;1_Allégements généraux;16_Réduction des cotisations maladie;2021;75;72;1;16;1102938531.3
Nouvelle-Aquitaine;Aquitaine;1_Allégements généraux;19_Autres allégements généraux;2010;75;72;1;19;-61225.0
Nouvelle-Aquitaine;Aquitaine;1_Allégements généraux;19_Autres allégements généraux;2014;75;72;1;19;799530.0
Nouvelle-Aquitaine;Aquitaine;1_Allégements généraux;19_Autres allégements généraux;2017;75;72;1;19;2757924.0
Nouvelle-Aquitaine;Aquitaine;1_Allégements généraux;19_Autres allégements généraux;2018;75;72;1;19;2717160.0
Nouvelle-Aquitaine;Aquitaine;1_Allégements généraux;19_Autres allégements généraux;2019;75;72;1;19;1476841.0
Nouvelle-Aquitaine;Aquitaine;1_Allégements généraux;19_Autres allégements généraux;2022;75;72;1;19;1898935.0
Nouvelle-Aquitaine;Aquitaine;2_Mesures en faveur de contrats particuliers;20_Mesures en faveur de contrats particuliers;2005;75;72;2;20;74773972.0
Nouvelle-Aquitaine;Aquitaine;2_Mesures en faveur de contrats particuliers;20_Mesures en faveur de contrats particuliers;2008;75;72;2;20;78515185.0
Nouvelle-Aquitaine;Aquitaine;2_Mesures en faveur de contrats particuliers;20_Mesures en faveur de contrats particuliers;2009;75;72;2;20;63551426.0
Nouvelle-Aquitaine;Aquitaine;2_Mesures en faveur de contrats particuliers;20_Mesures en faveur de contrats particuliers;2010;75;72;2;20;66316728.0
Nouvelle-Aquitaine;Aquitaine;2_Mesures en faveur de contrats particuliers;20_Mesures en faveur de contrats particuliers;2016;75;72;2;20;74048512.0
Nouvelle-Aquitaine;Aquitaine;2_Mesures en faveur de contrats particuliers;20_Mesures en faveur de contrats particuliers;2017;75;72;2;20;72109653.0
Nouvelle-Aquitaine;Aquitaine;2_Mesures en faveur de contrats particuliers;20_Mesures en faveur de contrats particuliers;2019;75;72;2;20;15455541.0
Nouvelle-Aquitaine;Aquitaine;2_Mesures en faveur de contrats particuliers;20_Mesures en faveur de contrats particuliers;2020;75;72;2;20;17058834.0
Nouvelle-Aquitaine;Aquitaine;2_Mesures en faveur de contrats particuliers;20_Mesures en faveur de contrats particuliers;2021;75;72;2;20;26800138.0
Nouvelle-Aquitaine;Aquitaine;2_Mesures en faveur de contrats particuliers;20_Mesures en faveur de contrats particuliers;2023;75;72;2;20;40317377.0
Nouvelle-Aquitaine;Aquitaine;3_Mesures en faveur de zones particulières;30_Mesures en faveur de zones particulières;2005;75;72;3;30;35427813.0
Nouvelle-Aquitaine;Aquitaine;3_Mesures en faveur de zones particulières;30_Mesures en faveur de zones particulières;2008;75;72;3;30;35736045.0
Nouvelle-Aquitaine;Aquitaine;3_Mesures en faveur de zones particulières;30_Mesures en faveur de zones particulières;2010;75;72;3;30;24997561.0
Nouvelle-Aquitaine;Aquitaine;3_Mesures en faveur de zones particulières;30_Mesures en faveur de zones particulières;2013;75;72;3;30;19417042.0
Nouvelle-Aquitaine;Aquitaine;3_Mesures en faveur de zones particulières;30_Mesures en faveur de zones particulières;2015;75;72;3;30;13005421.0
Nouvelle-Aquitaine;Aquitaine;3_Mesures en faveur de zones particulières;30_Mesures en faveur de zones particulières;2016;75;72;3;30;11118975.0
Nouvelle-Aquitaine;Aquitaine;3_Mesures en faveur de zones particulières;30_Mesures en faveur de zones particulières;2021;75;72;3;30;5518321.0
Nouvelle-Aquitaine;Aquitaine;3_Mesures en faveur de zones particulières;30_Mesures en faveur de zones particulières;2022;75;72;3;30;5565490.0
Nouvelle-Aquitaine;Aquitaine;4_Mesures en faveur de secteurs particuliers;40_Mesures en faveur de secteurs particuliers;2004;75;72;4;40;21961129.0
Nouvelle-Aquitaine;Aquitaine;4_Mesures en faveur de secteurs particuliers;40_Mesures en faveur de secteurs particuliers;2007;75;72;4;40;44719722.0
Nouvelle-Aquitaine;Aquitaine;4_Mesures en faveur de secteurs particuliers;40_Mesures en faveur de secteurs particuliers;2008;75;72;4;40;49163282.0
Nouvelle-Aquitaine;Aquitaine;4_Mesures en faveur de secteurs particuliers;40_Mesures en faveur de secteurs particuliers;2010;75;72;4;40;56907919.0
Nouvelle-Aquitaine;Aquitaine;4_Mesures en faveur de secteurs particuliers;40_Mesures en faveur de secteurs particuliers;2016;75;72;4;40;45822613.0
Nouvelle-Aquitaine;Aquitaine;9_Autres mesures;90_Autres mesures;2021;75;72;9;90;37926517.0
Nouvelle-Aquitaine;Aquitaine;9_Autres mesures;90_Autres mesures;2022;75;72;9;90;1825149.0
Nouvelle-Aquitaine;Limousin;1_Allégements généraux;11_Réduction générale sur les bas salaires;2004;75;74;1;11;61531180.0
Nouvelle-Aquitaine;Limousin;1_Allégements généraux;11_Réduction générale sur les bas salaires;2007;75;74;1;11;226886516.0
Nouvelle-Aquitaine;Limousin;1_Allégements généraux;11_Réduction générale sur les bas salaires;2009;75;74;1;11;228411014.0
Nouvelle-Aquitaine;Limousin;1_Allégements généraux;11_Réduction générale sur les bas salaires;2010;75;74;1;11;228550809.0
Nouvelle-Aquitaine;Limousin;1_Allégements généraux;11_Réduction générale sur les bas salaires;2011;75;74;1;11;209054373.0
Nouvelle-Aquitaine;Limousin;1_Allégements généraux;11_Réduction générale sur les bas salaires;2012;75;74;1;11;217617619.0
Nouvelle-Aquitaine;Limousin;1_Allégements généraux;11_Réduction générale sur les bas salaires;2017;75;74;1;11;230081736.0
Nouvelle-Aquitaine;Limousin;1_Allégements généraux;11_Réduction générale sur les bas salaires;2018;75;74;1;11;234458056.0
Nouvelle-Aquitaine;Limousin;1_Allégements généraux;11_Réduction générale sur les bas salaires;2021;75;74;1;11;293449927.37
Nouvelle-Aquitaine;Limousin;1_Allégements généraux;12_Aide à la RTT;2007;75;74;1;12;11239.0
Nouvelle-Aquitaine;Limousin;1_Allégements généraux;13_Exonération Heures supplémentaires;2008;75;74;1;13;23509812.0
Nouvelle-Aquitaine;Limousin;1_Allégements généraux;13_Exonération Heures supplémentaires;2012;75;74;1;13;18038056.0
Nouvelle-Aquitaine;Limousin;1_Allégements généraux;13_Exonération Heures supplémentaires;2015;75;74;1;13;3673421.0
Nouvelle-Aquitaine;Limousin;1_Allégements généraux;13_Exonération Heures supplémentaires;2017;75;74;1;13;3882061.0
Nouvelle-Aquitaine;Limousin;1_Allégements généraux;13_Exonération Heures supplémentaires;2019;75;74;1;13;15586392.0
Nouvelle-Aquitaine;Limousin;1_Allégements généraux;13_Exonération Heures supplémentaires;2021;75;74;1;13;17076669.0
Nouvelle-Aquitaine;Limousin;1_Allégements généraux;13_Exonération Heures supplémentaires;2022;75;74;1;13;19338709.0
Nouvelle-Aquitaine;Limousin;1_Allégements généraux;14_Crédit d'impôt compétitivité emploi;2018;75;74;1;14;167904281.7
Nouvelle-Aquitaine;Limousin;1_Allégements généraux;15_Réduction des cotisations famille;2015;75;74;1;15;32364959.72
Nouvelle-Aquitaine;Limousin;1_Allégements généraux;15_Réduction des cotisations famille;2017;75;74;1;15;58359379.152
Nouvelle-Aquitaine;Limousin;1_Allégements généraux;15_Réduction des cotisations famille;2018;75;74;1;15;59100491.506
Nouvelle-Aquitaine;Limousin;1_Allégements généraux;15_Réduction des cotisations famille;2020;75;74;1;15;59215206.202
Nouvelle-Aquitaine;Limousin;1_Allégements généraux;15_Réduction des cotisations famille;2023;75;74;1;15;73535388.666
Nouvelle-Aquitaine;Limousin;1_Allégements généraux;16_Réduction des cotisations maladie;2019;75;74;1;16;189686426.08
Nouvelle-Aquitaine;Limousin;1_Allégements généraux;19_Autres allégements généraux;2004;75;74;1;19;6383.0
Nouvelle-Aquitaine;Limousin;1_Allégements généraux;19_Autres allégements généraux;2009;75;74;1;19;7921.0
Nouvelle-Aquitaine;Limousin;1_Allégements généraux;19_Autres allégements généraux;2010;75;74;1;19;40396.0
Nouvelle-Aquitaine;Limousin;1_Allégements généraux;19_Autres allégements généraux;2014;75;74;1;19;62536.0
Nouvelle-Aquitaine;Limousin;1_Allégements généraux;19_Autres allégements généraux;2018;75;74;1;19;579119.0
Nouvelle-Aquitaine;Limousin;1_Allégements généraux;19_Autres allégements généraux;2019;75;74;1;19;158976.0
Nouvelle-Aquitaine;Limousin;1_Allégements généraux;19_Autres allégements généraux;2020;75;74;1;19;122474.0
Nouvelle-Aquitaine;Limousin;2_Mesures en faveur de contrats particuliers;20_Mesures en faveur de contrats particuliers;2005;75;74;2;20;13013700.0
Nouvelle-Aquitaine;Limousin;2_Mesures en faveur de contrats particuliers;20_Mesures en faveur de contrats particuliers;2007;75;74;2;20;15532779.0
Nouvelle-Aquitaine;Limousin;2_Mesures en faveur de contrats particuliers;20_Mesures en faveur de contrats particuliers;2008;75;74;2;20;13844402.0
