Secteur NA38i;Secteur NA17i;Grand secteur d'activité;Grande catégorie de mesures;Catégorie / détail AG;﻿Année;Code grande catégorie de mesures;Code catégorie détail AG;Montant des exonérations
MC autres activités scientifiques et techniques;"MNb Activités scientifiques et techniques ; soutien et services administr";GS5 Autres services marchands hors intérim;2_Mesures en faveur de contrats particuliers;20_Mesures en faveur de contrats particuliers;2020;2;20;4009263.0
MC autres activités scientifiques et techniques;"MNb Activités scientifiques et techniques ; soutien et services administr";GS5 Autres services marchands hors intérim;2_Mesures en faveur de contrats particuliers;20_Mesures en faveur de contrats particuliers;2022;2;20;11310651.0
MC autres activités scientifiques et techniques;"MNb Activités scientifiques et techniques ; soutien et services administr";GS5 Autres services marchands hors intérim;3_Mesures en faveur de zones particulières;30_Mesures en faveur de zones particulières;2008;3;30;15201711.0
MC autres activités scientifiques et techniques;"MNb Activités scientifiques et techniques ; soutien et services administr";GS5 Autres services marchands hors intérim;3_Mesures en faveur de zones particulières;30_Mesures en faveur de zones particulières;2009;3;30;12494433.0
MC autres activités scientifiques et techniques;"MNb Activités scientifiques et techniques ; soutien et services administr";GS5 Autres services marchands hors intérim;3_Mesures en faveur de zones particulières;30_Mesures en faveur de zones particulières;2010;3;30;10800071.0
MC autres activités scientifiques et techniques;"MNb Activités scientifiques et techniques ; soutien et services administr";GS5 Autres services marchands hors intérim;3_Mesures en faveur de zones particulières;30_Mesures en faveur de zones particulières;2013;3;30;10237376.0
MC autres activités scientifiques et techniques;"MNb Activités scientifiques et techniques ; soutien et services administr";GS5 Autres services marchands hors intérim;3_Mesures en faveur de zones particulières;30_Mesures en faveur de zones particulières;2017;3;30;7952572.0
MC autres activités scientifiques et techniques;"MNb Activités scientifiques et techniques ; soutien et services administr";GS5 Autres services marchands hors intérim;3_Mesures en faveur de zones particulières;30_Mesures en faveur de zones particulières;2019;3;30;6443015.0
MC autres activités scientifiques et techniques;"MNb Activités scientifiques et techniques ; soutien et services administr";GS5 Autres services marchands hors intérim;3_Mesures en faveur de zones particulières;30_Mesures en faveur de zones particulières;2021;3;30;7012792.0
MC autres activités scientifiques et techniques;"MNb Activités scientifiques et techniques ; soutien et services administr";GS5 Autres services marchands hors intérim;4_Mesures en faveur de secteurs particuliers;40_Mesures en faveur de secteurs particuliers;2004;4;40;964475.0
MC autres activités scientifiques et techniques;"MNb Activités scientifiques et techniques ; soutien et services administr";GS5 Autres services marchands hors intérim;4_Mesures en faveur de secteurs particuliers;40_Mesures en faveur de secteurs particuliers;2005;4;40;1723350.0
MC autres activités scientifiques et techniques;"MNb Activités scientifiques et techniques ; soutien et services administr";GS5 Autres services marchands hors intérim;4_Mesures en faveur de secteurs particuliers;40_Mesures en faveur de secteurs particuliers;2007;4;40;3208517.0
MC autres activités scientifiques et techniques;"MNb Activités scientifiques et techniques ; soutien et services administr";GS5 Autres services marchands hors intérim;4_Mesures en faveur de secteurs particuliers;40_Mesures en faveur de secteurs particuliers;2008;4;40;3573198.0
MC autres activités scientifiques et techniques;"MNb Activités scientifiques et techniques ; soutien et services administr";GS5 Autres services marchands hors intérim;4_Mesures en faveur de secteurs particuliers;40_Mesures en faveur de secteurs particuliers;2011;4;40;5344258.0
MC autres activités scientifiques et techniques;"MNb Activités scientifiques et techniques ; soutien et services administr";GS5 Autres services marchands hors intérim;4_Mesures en faveur de secteurs particuliers;40_Mesures en faveur de secteurs particuliers;2015;4;40;10909481.0
MC autres activités scientifiques et techniques;"MNb Activités scientifiques et techniques ; soutien et services administr";GS5 Autres services marchands hors intérim;4_Mesures en faveur de secteurs particuliers;40_Mesures en faveur de secteurs particuliers;2018;4;40;11512888.0
MC autres activités scientifiques et techniques;"MNb Activités scientifiques et techniques ; soutien et services administr";GS5 Autres services marchands hors intérim;4_Mesures en faveur de secteurs particuliers;40_Mesures en faveur de secteurs particuliers;2022;4;40;12559281.0
MC autres activités scientifiques et techniques;"MNb Activités scientifiques et techniques ; soutien et services administr";GS5 Autres services marchands hors intérim;4_Mesures en faveur de secteurs particuliers;40_Mesures en faveur de secteurs particuliers;2023;4;40;13606396.0
MC autres activités scientifiques et techniques;"MNb Activités scientifiques et techniques ; soutien et services administr";GS5 Autres services marchands hors intérim;9_Autres mesures;90_Autres mesures;2021;9;90;9986308.0
MC autres activités scientifiques et techniques;"MNb Activités scientifiques et techniques ; soutien et services administr";GS5 Autres services marchands hors intérim;9_Autres mesures;90_Autres mesures;2022;9;90;676376.0
NZb Activités de services administratifs et de soutien [hors intérimaires];"MNb Activités scientifiques et techniques ; soutien et services administr";GS5 Autres services marchands hors intérim;1_Allégements généraux;11_Réduction générale sur les bas salaires;2004;1;11;594547530.0
NZb Activités de services administratifs et de soutien [hors intérimaires];"MNb Activités scientifiques et techniques ; soutien et services administr";GS5 Autres services marchands hors intérim;1_Allégements généraux;11_Réduction générale sur les bas salaires;2008;1;11;2136451402.0
NZb Activités de services administratifs et de soutien [hors intérimaires];"MNb Activités scientifiques et techniques ; soutien et services administr";GS5 Autres services marchands hors intérim;1_Allégements généraux;11_Réduction générale sur les bas salaires;2009;1;11;2069016984.0
NZb Activités de services administratifs et de soutien [hors intérimaires];"MNb Activités scientifiques et techniques ; soutien et services administr";GS5 Autres services marchands hors intérim;1_Allégements généraux;11_Réduction générale sur les bas salaires;2010;1;11;1933275802.0
NZb Activités de services administratifs et de soutien [hors intérimaires];"MNb Activités scientifiques et techniques ; soutien et services administr";GS5 Autres services marchands hors intérim;1_Allégements généraux;12_Aide à la RTT;2007;1;12;34842.0
NZb Activités de services administratifs et de soutien [hors intérimaires];"MNb Activités scientifiques et techniques ; soutien et services administr";GS5 Autres services marchands hors intérim;1_Allégements généraux;12_Aide à la RTT;2008;1;12;2145.0
NZb Activités de services administratifs et de soutien [hors intérimaires];"MNb Activités scientifiques et techniques ; soutien et services administr";GS5 Autres services marchands hors intérim;1_Allégements généraux;13_Exonération Heures supplémentaires;2008;1;13;149490857.0
NZb Activités de services administratifs et de soutien [hors intérimaires];"MNb Activités scientifiques et techniques ; soutien et services administr";GS5 Autres services marchands hors intérim;1_Allégements généraux;13_Exonération Heures supplémentaires;2012;1;13;112298152.0
NZb Activités de services administratifs et de soutien [hors intérimaires];"MNb Activités scientifiques et techniques ; soutien et services administr";GS5 Autres services marchands hors intérim;1_Allégements généraux;13_Exonération Heures supplémentaires;2019;1;13;106255081.0
NZb Activités de services administratifs et de soutien [hors intérimaires];"MNb Activités scientifiques et techniques ; soutien et services administr";GS5 Autres services marchands hors intérim;1_Allégements généraux;13_Exonération Heures supplémentaires;2022;1;13;132246237.0
NZb Activités de services administratifs et de soutien [hors intérimaires];"MNb Activités scientifiques et techniques ; soutien et services administr";GS5 Autres services marchands hors intérim;1_Allégements généraux;13_Exonération Heures supplémentaires;2023;1;13;146617020.0
NZb Activités de services administratifs et de soutien [hors intérimaires];"MNb Activités scientifiques et techniques ; soutien et services administr";GS5 Autres services marchands hors intérim;1_Allégements généraux;14_Crédit d'impôt compétitivité emploi;2013;1;14;770691878.05
NZb Activités de services administratifs et de soutien [hors intérimaires];"MNb Activités scientifiques et techniques ; soutien et services administr";GS5 Autres services marchands hors intérim;1_Allégements généraux;14_Crédit d'impôt compétitivité emploi;2017;1;14;1358520547.7
NZb Activités de services administratifs et de soutien [hors intérimaires];"MNb Activités scientifiques et techniques ; soutien et services administr";GS5 Autres services marchands hors intérim;1_Allégements généraux;15_Réduction des cotisations famille;2017;1;15;436463018.29
NZb Activités de services administratifs et de soutien [hors intérimaires];"MNb Activités scientifiques et techniques ; soutien et services administr";GS5 Autres services marchands hors intérim;1_Allégements généraux;15_Réduction des cotisations famille;2019;1;15;461343426.19
NZb Activités de services administratifs et de soutien [hors intérimaires];"MNb Activités scientifiques et techniques ; soutien et services administr";GS5 Autres services marchands hors intérim;1_Allégements généraux;15_Réduction des cotisations famille;2020;1;15;422093586.05
